method;array_type;array_length;time_nanoseconds
SELECTION_SORT;2;2500;1033930
SELECTION_SORT;2;2500;1034227
SELECTION_SORT;2;2500;1024435
SELECTION_SORT;2;2500;1035605
SELECTION_SORT;2;2500;1038063
SELECTION_SORT;2;2500;1036433
SELECTION_SORT;2;2500;1036095
SELECTION_SORT;2;2500;1036484
SELECTION_SORT;2;2500;1020146
SELECTION_SORT;2;2500;1044482
SELECTION_SORT;2;2500;1033193
SELECTION_SORT;2;2500;1035586
SELECTION_SORT;2;2500;1038979
SELECTION_SORT;2;2500;1026778
SELECTION_SORT;2;2500;1025458
SELECTION_SORT;2;2500;1051834
SELECTION_SORT;2;2500;1030830
SELECTION_SORT;2;2500;1021331
SELECTION_SORT;2;2500;1043984
SELECTION_SORT;2;2500;1024384
SELECTION_SORT;2;2500;1022923
SELECTION_SORT;2;2500;1049992
SELECTION_SORT;2;2500;1036762
SELECTION_SORT;2;2500;1031518
SELECTION_SORT;2;2500;1046962
SELECTION_SORT;2;2500;1024396
SELECTION_SORT;2;2500;1034502
SELECTION_SORT;2;2500;1027630
SELECTION_SORT;2;2500;1025917
SELECTION_SORT;2;2500;1026023
SELECTION_SORT;2;2500;1041750
SELECTION_SORT;2;2500;1021478
SELECTION_SORT;2;2500;1036592
SELECTION_SORT;2;2500;1038213
SELECTION_SORT;2;2500;1020786
SELECTION_SORT;2;2500;1024777
SELECTION_SORT;3;2500;1420905
SELECTION_SORT;3;2500;1415637
SELECTION_SORT;3;2500;1432536
SELECTION_SORT;3;2500;1412344
SELECTION_SORT;3;2500;1428219
SELECTION_SORT;3;2500;1409307
SELECTION_SORT;3;2500;1428466
SELECTION_SORT;3;2500;1408634
SELECTION_SORT;3;2500;1417373
SELECTION_SORT;3;2500;1420824
SELECTION_SORT;3;2500;1418675
SELECTION_SORT;3;2500;1419044
SELECTION_SORT;3;2500;1412375
SELECTION_SORT;3;2500;1431783
SELECTION_SORT;3;2500;1409147
SELECTION_SORT;3;2500;1409582
SELECTION_SORT;3;2500;1412883
SELECTION_SORT;3;2500;1437878
SELECTION_SORT;3;2500;1411401
SELECTION_SORT;3;2500;1411711
SELECTION_SORT;3;2500;1413620
SELECTION_SORT;3;2500;1434176
SELECTION_SORT;3;2500;1413464
SELECTION_SORT;3;2500;1419624
SELECTION_SORT;3;2500;1432868
SELECTION_SORT;3;2500;1417603
SELECTION_SORT;3;2500;1428185
SELECTION_SORT;3;2500;1411280
SELECTION_SORT;3;2500;1429844
SELECTION_SORT;3;2500;1410849
SELECTION_SORT;3;2500;1430277
SELECTION_SORT;3;2500;1413538
SELECTION_SORT;3;2500;1428736
SELECTION_SORT;3;2500;1413493
SELECTION_SORT;3;2500;1412229
SELECTION_SORT;3;2500;1415841
SELECTION_SORT;3;2500;1414964
SELECTION_SORT;3;2500;1428070
SELECTION_SORT;3;2500;1413151
SELECTION_SORT;3;2500;1427108
SELECTION_SORT;3;2500;1410857
SELECTION_SORT;3;2500;1411782
SELECTION_SORT;3;2500;1409492
SELECTION_SORT;3;2500;1438087
SELECTION_SORT;3;2500;1413463
SELECTION_SORT;3;2500;1412865
SELECTION_SORT;3;2500;1410791
SELECTION_SORT;3;2500;1413485
SELECTION_SORT;3;2500;1419787
SELECTION_SORT;3;2500;1416444
IVERSON1_SORT;0;2500;8841949
IVERSON1_SORT;0;2500;8563528
IVERSON1_SORT;0;2500;8700747
IVERSON1_SORT;0;2500;8538641
IVERSON1_SORT;0;2500;8662566
IVERSON1_SORT;0;2500;8863152
IVERSON1_SORT;0;2500;8542552
IVERSON1_SORT;0;2500;8627272
IVERSON1_SORT;0;2500;8556072
IVERSON1_SORT;0;2500;8530823
IVERSON1_SORT;0;2500;8604742
IVERSON1_SORT;0;2500;8608498
IVERSON1_SORT;0;2500;8634453
IVERSON1_SORT;0;2500;8739403
IVERSON1_SORT;0;2500;8522433
IVERSON1_SORT;0;2500;8560934
IVERSON1_SORT;0;2500;8588385
IVERSON1_SORT;0;2500;8743793
IVERSON1_SORT;0;2500;8689753
IVERSON1_SORT;0;2500;8545203
IVERSON1_SORT;0;2500;8718461
IVERSON1_SORT;0;2500;8736236
IVERSON1_SORT;0;2500;8602456
IVERSON1_SORT;0;2500;8650699
IVERSON1_SORT;0;2500;8718329
IVERSON1_SORT;0;2500;8531650
IVERSON1_SORT;0;2500;8603481
IVERSON1_SORT;0;2500;8543146
IVERSON1_SORT;0;2500;8544827
IVERSON1_SORT;0;2500;11469541
IVERSON1_SORT;0;2500;12631335
IVERSON1_SORT;0;2500;12486426
IVERSON1_SORT;0;2500;10125340
IVERSON1_SORT;0;2500;8786478
IVERSON1_SORT;0;2500;8667253
IVERSON1_SORT;0;2500;8641449
IVERSON1_SORT;0;2500;8502597
IVERSON1_SORT;0;2500;8780980
IVERSON1_SORT;0;2500;8560576
IVERSON1_SORT;0;2500;8621480
IVERSON1_SORT;0;2500;8537648
IVERSON1_SORT;0;2500;8565336
IVERSON1_SORT;0;2500;8645456
IVERSON1_SORT;0;2500;8754313
IVERSON1_SORT;0;2500;8580454
IVERSON1_SORT;0;2500;8657497
IVERSON1_SORT;0;2500;8720648
IVERSON1_SORT;0;2500;8542899
IVERSON1_SORT;0;2500;8609730
IVERSON1_SORT;0;2500;8448235
IVERSON1_SORT;1;2500;10525004
IVERSON1_SORT;1;2500;10345773
IVERSON1_SORT;1;2500;14052114
IVERSON1_SORT;1;2500;14443149
IVERSON1_SORT;1;2500;14272990
IVERSON1_SORT;1;2500;12472032
IVERSON1_SORT;1;2500;10548607
IVERSON1_SORT;1;2500;10495949
IVERSON1_SORT;1;2500;10634323
IVERSON1_SORT;1;2500;10638494
IVERSON1_SORT;1;2500;10697993
IVERSON1_SORT;1;2500;10353986
IVERSON1_SORT;1;2500;10647554
IVERSON1_SORT;1;2500;13908996
IVERSON1_SORT;1;2500;12556414
IVERSON1_SORT;1;2500;10728950
IVERSON1_SORT;1;2500;10484546
IVERSON1_SORT;1;2500;10511026
IVERSON1_SORT;1;2500;10438990
IVERSON1_SORT;1;2500;10582434
IVERSON1_SORT;1;2500;10538555
IVERSON1_SORT;1;2500;10338845
IVERSON1_SORT;1;2500;10422239
IVERSON1_SORT;1;2500;10489106
IVERSON1_SORT;1;2500;10650240
IVERSON1_SORT;1;2500;10640826
IVERSON1_SORT;1;2500;10618768
IVERSON1_SORT;1;2500;10680322
IVERSON1_SORT;1;2500;10567222
IVERSON1_SORT;1;2500;10572258
IVERSON1_SORT;1;2500;10524167
IVERSON1_SORT;1;2500;10694925
IVERSON1_SORT;1;2500;10624096
IVERSON1_SORT;1;2500;10600188
IVERSON1_SORT;1;2500;10498690
IVERSON1_SORT;1;2500;10360623
IVERSON1_SORT;1;2500;14166357
IVERSON1_SORT;1;2500;14552759
IVERSON1_SORT;1;2500;14219200
IVERSON1_SORT;1;2500;14438676
IVERSON1_SORT;1;2500;14120120
IVERSON1_SORT;1;2500;14211919
IVERSON1_SORT;1;2500;14456630
IVERSON1_SORT;1;2500;14462533
IVERSON1_SORT;1;2500;14276415
IVERSON1_SORT;1;2500;14455677
IVERSON1_SORT;1;2500;14465484
IVERSON1_SORT;1;2500;14906333
IVERSON1_SORT;1;2500;15158046
IVERSON1_SORT;1;2500;14205592
IVERSON1_SORT;2;2500;3095224
IVERSON1_SORT;2;2500;2857550
IVERSON1_SORT;2;2500;3185932
IVERSON1_SORT;2;2500;2929741
IVERSON1_SORT;2;2500;3133192
IVERSON1_SORT;2;2500;3341565
IVERSON1_SORT;2;2500;3411129
IVERSON1_SORT;2;2500;3417535
IVERSON1_SORT;2;2500;3363009
IVERSON1_SORT;2;2500;3260942
IVERSON1_SORT;2;2500;2862819
IVERSON1_SORT;2;2500;3180381
IVERSON1_SORT;2;2500;3180610
IVERSON1_SORT;2;2500;3212058
IVERSON1_SORT;2;2500;3161041
IVERSON1_SORT;2;2500;3183676
IVERSON1_SORT;2;2500;3255034
IVERSON1_SORT;2;2500;3274149
IVERSON1_SORT;2;2500;2933267
IVERSON1_SORT;2;2500;3549734
IVERSON1_SORT;2;2500;2870997
IVERSON1_SORT;2;2500;3108301
IVERSON1_SORT;2;2500;3184371
IVERSON1_SORT;2;2500;3383583
IVERSON1_SORT;2;2500;3162336
IVERSON1_SORT;2;2500;3471326
IVERSON1_SORT;2;2500;3463353
IVERSON1_SORT;2;2500;3073646
IVERSON1_SORT;2;2500;3281837
IVERSON1_SORT;2;2500;3176866
IVERSON1_SORT;2;2500;3060682
IVERSON1_SORT;2;2500;3143363
IVERSON1_SORT;2;2500;2863258
IVERSON1_SORT;2;2500;3101348
IVERSON1_SORT;2;2500;2930679
IVERSON1_SORT;2;2500;3347645
IVERSON1_SORT;2;2500;3216240
IVERSON1_SORT;2;2500;3125658
IVERSON1_SORT;2;2500;3028456
IVERSON1_SORT;2;2500;3333871
IVERSON1_SORT;2;2500;3182160
IVERSON1_SORT;2;2500;3352856
IVERSON1_SORT;2;2500;3166595
IVERSON1_SORT;2;2500;3094132
IVERSON1_SORT;2;2500;4196212
IVERSON1_SORT;2;2500;3018408
IVERSON1_SORT;2;2500;3487974
IVERSON1_SORT;2;2500;3000518
IVERSON1_SORT;2;2500;2852739
IVERSON1_SORT;2;2500;3139728
IVERSON1_SORT;3;2500;18288808
IVERSON1_SORT;3;2500;18305154
IVERSON1_SORT;3;2500;18325104
IVERSON1_SORT;3;2500;18289127
IVERSON1_SORT;3;2500;18335378
IVERSON1_SORT;3;2500;18330027
IVERSON1_SORT;3;2500;18289559
IVERSON1_SORT;3;2500;18296718
IVERSON1_SORT;3;2500;18289590
IVERSON1_SORT;3;2500;18303006
IVERSON1_SORT;3;2500;18288443
IVERSON1_SORT;3;2500;18287359
IVERSON1_SORT;3;2500;18290158
IVERSON1_SORT;3;2500;18305763
IVERSON1_SORT;3;2500;18289115
IVERSON1_SORT;3;2500;18290245
IVERSON1_SORT;3;2500;18289202
IVERSON1_SORT;3;2500;18286773
IVERSON1_SORT;3;2500;18288891
IVERSON1_SORT;3;2500;18302165
IVERSON1_SORT;3;2500;18289850
IVERSON1_SORT;3;2500;18418922
IVERSON1_SORT;3;2500;18685653
IVERSON1_SORT;3;2500;18291619
IVERSON1_SORT;3;2500;18289009
IVERSON1_SORT;3;2500;18308995
IVERSON1_SORT;3;2500;18321351
IVERSON1_SORT;3;2500;18288095
IVERSON1_SORT;3;2500;18304707
IVERSON1_SORT;3;2500;18288600
IVERSON1_SORT;3;2500;18289537
IVERSON1_SORT;3;2500;18305696
IVERSON1_SORT;3;2500;18289490
IVERSON1_SORT;3;2500;18289423
IVERSON1_SORT;3;2500;18287866
IVERSON1_SORT;3;2500;18288022
IVERSON1_SORT;3;2500;18287411
IVERSON1_SORT;3;2500;18291846
IVERSON1_SORT;3;2500;18288794
IVERSON1_SORT;3;2500;18289017
IVERSON1_SORT;3;2500;18287158
IVERSON1_SORT;3;2500;18283106
IVERSON1_SORT;3;2500;18289802
IVERSON1_SORT;3;2500;18289362
IVERSON1_SORT;3;2500;18286754
IVERSON1_SORT;3;2500;18288330
IVERSON1_SORT;3;2500;18291860
IVERSON1_SORT;3;2500;18302024
IVERSON1_SORT;3;2500;18307168
IVERSON1_SORT;3;2500;18287406
RADIX_SORT;0;2500;10759
RADIX_SORT;0;2500;10141
RADIX_SORT;0;2500;10283
RADIX_SORT;0;2500;10311
RADIX_SORT;0;2500;10197
RADIX_SORT;0;2500;10575
RADIX_SORT;0;2500;10134
RADIX_SORT;0;2500;10267
RADIX_SORT;0;2500;10375
RADIX_SORT;0;2500;10319
RADIX_SORT;0;2500;10291
RADIX_SORT;0;2500;10272
RADIX_SORT;0;2500;10484
RADIX_SORT;0;2500;10245
RADIX_SORT;0;2500;10241
RADIX_SORT;0;2500;10252
RADIX_SORT;0;2500;10360
RADIX_SORT;0;2500;10247
RADIX_SORT;0;2500;10464
RADIX_SORT;0;2500;10156
RADIX_SORT;0;2500;10427
RADIX_SORT;0;2500;10162
RADIX_SORT;0;2500;10445
RADIX_SORT;0;2500;10169
RADIX_SORT;0;2500;10230
RADIX_SORT;0;2500;10147
RADIX_SORT;0;2500;10191
RADIX_SORT;0;2500;10556
RADIX_SORT;0;2500;10210
RADIX_SORT;0;2500;12573
RADIX_SORT;0;2500;11210
RADIX_SORT;0;2500;11448
RADIX_SORT;0;2500;11450
RADIX_SORT;0;2500;10106
RADIX_SORT;0;2500;10045
RADIX_SORT;0;2500;10409
RADIX_SORT;0;2500;10210
RADIX_SORT;0;2500;10253
RADIX_SORT;0;2500;10238
RADIX_SORT;0;2500;10225
RADIX_SORT;0;2500;10147
RADIX_SORT;0;2500;10132
RADIX_SORT;0;2500;10326
RADIX_SORT;0;2500;10400
RADIX_SORT;0;2500;10285
RADIX_SORT;0;2500;10206
RADIX_SORT;0;2500;10391
RADIX_SORT;0;2500;10132
RADIX_SORT;0;2500;10207
RADIX_SORT;0;2500;10296
RADIX_SORT;1;2500;18707
RADIX_SORT;1;2500;18796
RADIX_SORT;1;2500;18547
RADIX_SORT;1;2500;18723
RADIX_SORT;1;2500;18740
RADIX_SORT;1;2500;18746
RADIX_SORT;1;2500;18716
RADIX_SORT;1;2500;18880
RADIX_SORT;1;2500;18895
RADIX_SORT;1;2500;18631
RADIX_SORT;1;2500;18690
RADIX_SORT;1;2500;18633
RADIX_SORT;1;2500;18725
RADIX_SORT;1;2500;18663
RADIX_SORT;1;2500;18908
RADIX_SORT;1;2500;18866
RADIX_SORT;1;2500;18660
RADIX_SORT;1;2500;18718
RADIX_SORT;1;2500;18887
RADIX_SORT;1;2500;18823
RADIX_SORT;1;2500;18941
RADIX_SORT;1;2500;18625
RADIX_SORT;1;2500;18958
RADIX_SORT;1;2500;18646
RADIX_SORT;1;2500;18920
RADIX_SORT;1;2500;18663
RADIX_SORT;1;2500;18705
RADIX_SORT;1;2500;18759
RADIX_SORT;1;2500;18938
RADIX_SORT;1;2500;18652
RADIX_SORT;1;2500;19004
RADIX_SORT;1;2500;18708
RADIX_SORT;1;2500;18600
RADIX_SORT;1;2500;18738
RADIX_SORT;1;2500;18902
RADIX_SORT;1;2500;18760
RADIX_SORT;1;2500;18674
RADIX_SORT;1;2500;19035
RADIX_SORT;1;2500;18710
RADIX_SORT;1;2500;18633
RADIX_SORT;1;2500;18575
RADIX_SORT;1;2500;18881
RADIX_SORT;1;2500;18602
RADIX_SORT;1;2500;18917
RADIX_SORT;1;2500;18631
RADIX_SORT;1;2500;18755
RADIX_SORT;1;2500;18652
RADIX_SORT;1;2500;18674
RADIX_SORT;1;2500;18972
RADIX_SORT;1;2500;18707
RADIX_SORT;2;2500;19500
RADIX_SORT;2;2500;21045
RADIX_SORT;2;2500;19555
RADIX_SORT;2;2500;19094
RADIX_SORT;2;2500;19414
RADIX_SORT;2;2500;19293
RADIX_SORT;2;2500;19388
RADIX_SORT;2;2500;19315
RADIX_SORT;2;2500;19240
RADIX_SORT;2;2500;19365
RADIX_SORT;2;2500;19394
RADIX_SORT;2;2500;19381
RADIX_SORT;2;2500;19278
RADIX_SORT;2;2500;19348
RADIX_SORT;2;2500;19328
RADIX_SORT;2;2500;19275
RADIX_SORT;2;2500;19260
RADIX_SORT;2;2500;19166
RADIX_SORT;2;2500;19325
RADIX_SORT;2;2500;19407
RADIX_SORT;2;2500;19363
RADIX_SORT;2;2500;19391
RADIX_SORT;2;2500;19374
RADIX_SORT;2;2500;19426
RADIX_SORT;2;2500;19354
RADIX_SORT;2;2500;19455
RADIX_SORT;2;2500;19366
RADIX_SORT;2;2500;19145
RADIX_SORT;2;2500;22135
RADIX_SORT;2;2500;19378
RADIX_SORT;2;2500;19361
RADIX_SORT;2;2500;19397
RADIX_SORT;2;2500;19287
RADIX_SORT;2;2500;19366
RADIX_SORT;2;2500;19369
RADIX_SORT;2;2500;19414
RADIX_SORT;2;2500;19498
RADIX_SORT;2;2500;19108
RADIX_SORT;2;2500;19453
RADIX_SORT;2;2500;19297
RADIX_SORT;2;2500;19182
RADIX_SORT;2;2500;19362
RADIX_SORT;2;2500;19332
RADIX_SORT;2;2500;19285
RADIX_SORT;2;2500;19227
RADIX_SORT;2;2500;19285
RADIX_SORT;2;2500;19260
RADIX_SORT;2;2500;19368
RADIX_SORT;2;2500;19186
RADIX_SORT;2;2500;19339
RADIX_SORT;3;2500;19552
RADIX_SORT;3;2500;19314
RADIX_SORT;3;2500;19369
RADIX_SORT;3;2500;20852
RADIX_SORT;3;2500;20891
RADIX_SORT;3;2500;19490
RADIX_SORT;3;2500;19435
RADIX_SORT;3;2500;19346
RADIX_SORT;3;2500;19280
RADIX_SORT;3;2500;19459
RADIX_SORT;3;2500;19412
RADIX_SORT;3;2500;19303
RADIX_SORT;3;2500;19564
RADIX_SORT;3;2500;19509
RADIX_SORT;3;2500;19493
RADIX_SORT;3;2500;19427
RADIX_SORT;3;2500;19313
RADIX_SORT;3;2500;19418
RADIX_SORT;3;2500;19534
RADIX_SORT;3;2500;19346
RADIX_SORT;3;2500;19388
RADIX_SORT;3;2500;19331
RADIX_SORT;3;2500;19470
RADIX_SORT;3;2500;19497
RADIX_SORT;3;2500;19372
RADIX_SORT;3;2500;19265
RADIX_SORT;3;2500;19373
RADIX_SORT;3;2500;19390
RADIX_SORT;3;2500;19545
RADIX_SORT;3;2500;19355
RADIX_SORT;3;2500;22152
RADIX_SORT;3;2500;19420
RADIX_SORT;3;2500;19342
RADIX_SORT;3;2500;19372
RADIX_SORT;3;2500;19454
RADIX_SORT;3;2500;19459
RADIX_SORT;3;2500;19542
RADIX_SORT;3;2500;19266
RADIX_SORT;3;2500;19392
RADIX_SORT;3;2500;19414
RADIX_SORT;3;2500;19265
RADIX_SORT;3;2500;19344
RADIX_SORT;3;2500;19508
RADIX_SORT;3;2500;19480
RADIX_SORT;3;2500;19420
RADIX_SORT;3;2500;19264
RADIX_SORT;3;2500;19312
RADIX_SORT;3;2500;19156
RADIX_SORT;3;2500;19316
RADIX_SORT;3;2500;19479
BUBBLE_SORT;0;2500;9421718
BUBBLE_SORT;0;2500;9248500
BUBBLE_SORT;0;2500;11895936
BUBBLE_SORT;0;2500;13255450
BUBBLE_SORT;0;2500;13276174
BUBBLE_SORT;0;2500;13183968
BUBBLE_SORT;0;2500;13185702
BUBBLE_SORT;0;2500;13297697
BUBBLE_SORT;0;2500;11799413
BUBBLE_SORT;0;2500;9299739
BUBBLE_SORT;0;2500;9136711
BUBBLE_SORT;0;2500;9029592
BUBBLE_SORT;0;2500;9361763
BUBBLE_SORT;0;2500;9114674
BUBBLE_SORT;0;2500;9131359
BUBBLE_SORT;0;2500;9134872
BUBBLE_SORT;0;2500;8930141
BUBBLE_SORT;0;2500;9075762
BUBBLE_SORT;0;2500;9207331
BUBBLE_SORT;0;2500;9163068
BUBBLE_SORT;0;2500;9197305
BUBBLE_SORT;0;2500;9138295
BUBBLE_SORT;0;2500;9151088
BUBBLE_SORT;0;2500;9146891
BUBBLE_SORT;0;2500;9104675
BUBBLE_SORT;0;2500;9167098
BUBBLE_SORT;0;2500;9395056
BUBBLE_SORT;0;2500;9037268
BUBBLE_SORT;0;2500;9179184
BUBBLE_SORT;0;2500;9205235
BUBBLE_SORT;0;2500;9257081
BUBBLE_SORT;0;2500;9276408
BUBBLE_SORT;0;2500;9265003
BUBBLE_SORT;0;2500;9197677
BUBBLE_SORT;0;2500;10361711
BUBBLE_SORT;0;2500;13150790
BUBBLE_SORT;0;2500;13290162
BUBBLE_SORT;0;2500;13336759
BUBBLE_SORT;0;2500;10449200
BUBBLE_SORT;0;2500;9001762
BUBBLE_SORT;0;2500;9098912
BUBBLE_SORT;0;2500;9118205
BUBBLE_SORT;0;2500;9106448
BUBBLE_SORT;0;2500;9034399
BUBBLE_SORT;0;2500;9357669
BUBBLE_SORT;0;2500;9242889
BUBBLE_SORT;0;2500;9128324
BUBBLE_SORT;0;2500;9222594
BUBBLE_SORT;0;2500;9215261
BUBBLE_SORT;0;2500;9395050
BUBBLE_SORT;1;2500;10733023
BUBBLE_SORT;1;2500;10624926
BUBBLE_SORT;1;2500;10705942
BUBBLE_SORT;1;2500;10688163
BUBBLE_SORT;1;2500;10658335
BUBBLE_SORT;1;2500;10484572
BUBBLE_SORT;1;2500;10533357
BUBBLE_SORT;1;2500;10512578
BUBBLE_SORT;1;2500;10753641
BUBBLE_SORT;1;2500;11365079
BUBBLE_SORT;1;2500;10574744
BUBBLE_SORT;1;2500;10690107
BUBBLE_SORT;1;2500;10564451
BUBBLE_SORT;1;2500;10517383
BUBBLE_SORT;1;2500;10675430
BUBBLE_SORT;1;2500;10740494
BUBBLE_SORT;1;2500;10519853
BUBBLE_SORT;1;2500;10666474
BUBBLE_SORT;1;2500;10614590
BUBBLE_SORT;1;2500;10809440
BUBBLE_SORT;1;2500;10681184
BUBBLE_SORT;1;2500;10592544
BUBBLE_SORT;1;2500;10684221
BUBBLE_SORT;1;2500;10529083
BUBBLE_SORT;1;2500;13043718
BUBBLE_SORT;1;2500;14541668
BUBBLE_SORT;1;2500;14675747
BUBBLE_SORT;1;2500;10710024
BUBBLE_SORT;1;2500;10627778
BUBBLE_SORT;1;2500;10674479
BUBBLE_SORT;1;2500;10553369
BUBBLE_SORT;1;2500;10654407
BUBBLE_SORT;1;2500;10665376
BUBBLE_SORT;1;2500;10614361
BUBBLE_SORT;1;2500;10596228
BUBBLE_SORT;1;2500;14334044
BUBBLE_SORT;1;2500;14442800
BUBBLE_SORT;1;2500;14446095
BUBBLE_SORT;1;2500;14712866
BUBBLE_SORT;1;2500;10625910
BUBBLE_SORT;1;2500;11037602
BUBBLE_SORT;1;2500;10488913
BUBBLE_SORT;1;2500;10616978
BUBBLE_SORT;1;2500;10483504
BUBBLE_SORT;1;2500;10675922
BUBBLE_SORT;1;2500;10763483
BUBBLE_SORT;1;2500;10684811
BUBBLE_SORT;1;2500;10684929
BUBBLE_SORT;1;2500;10693620
BUBBLE_SORT;1;2500;10641072
BUBBLE_SORT;2;2500;3432389
BUBBLE_SORT;2;2500;3490013
BUBBLE_SORT;2;2500;3511934
BUBBLE_SORT;2;2500;3504803
BUBBLE_SORT;2;2500;3497430
BUBBLE_SORT;2;2500;3456786
BUBBLE_SORT;2;2500;3498165
BUBBLE_SORT;2;2500;3543755
BUBBLE_SORT;2;2500;3507502
BUBBLE_SORT;2;2500;3589153
BUBBLE_SORT;2;2500;3500756
BUBBLE_SORT;2;2500;3568826
BUBBLE_SORT;2;2500;3600519
BUBBLE_SORT;2;2500;3514892
BUBBLE_SORT;2;2500;3450698
BUBBLE_SORT;2;2500;3480919
BUBBLE_SORT;2;2500;3440582
BUBBLE_SORT;2;2500;3514969
BUBBLE_SORT;2;2500;3429884
BUBBLE_SORT;2;2500;3603250
BUBBLE_SORT;2;2500;3493723
BUBBLE_SORT;2;2500;3380868
BUBBLE_SORT;2;2500;3487854
BUBBLE_SORT;2;2500;3483187
BUBBLE_SORT;2;2500;3465119
BUBBLE_SORT;2;2500;3460330
BUBBLE_SORT;2;2500;3556501
BUBBLE_SORT;2;2500;3463080
BUBBLE_SORT;2;2500;3523948
BUBBLE_SORT;2;2500;3492339
BUBBLE_SORT;2;2500;3452482
BUBBLE_SORT;2;2500;3528990
BUBBLE_SORT;2;2500;3468092
BUBBLE_SORT;2;2500;3523556
BUBBLE_SORT;2;2500;3514810
BUBBLE_SORT;2;2500;3543452
BUBBLE_SORT;2;2500;3543504
BUBBLE_SORT;2;2500;3554246
BUBBLE_SORT;2;2500;3503541
BUBBLE_SORT;2;2500;3445962
BUBBLE_SORT;2;2500;3513930
BUBBLE_SORT;2;2500;3574899
BUBBLE_SORT;2;2500;3511654
BUBBLE_SORT;2;2500;3560697
BUBBLE_SORT;2;2500;3548460
BUBBLE_SORT;2;2500;3538209
BUBBLE_SORT;2;2500;3555665
BUBBLE_SORT;2;2500;3548816
BUBBLE_SORT;2;2500;3488327
BUBBLE_SORT;2;2500;3450497
BUBBLE_SORT;3;2500;18400983
BUBBLE_SORT;3;2500;18398057
BUBBLE_SORT;3;2500;18395372
BUBBLE_SORT;3;2500;18395543
BUBBLE_SORT;3;2500;18396863
BUBBLE_SORT;3;2500;18395053
BUBBLE_SORT;3;2500;18396212
BUBBLE_SORT;3;2500;18395134
BUBBLE_SORT;3;2500;18399351
BUBBLE_SORT;3;2500;18395246
BUBBLE_SORT;3;2500;18395962
BUBBLE_SORT;3;2500;18438662
BUBBLE_SORT;3;2500;18631110
BUBBLE_SORT;3;2500;18428045
BUBBLE_SORT;3;2500;18394734
BUBBLE_SORT;3;2500;18398860
BUBBLE_SORT;3;2500;18409630
BUBBLE_SORT;3;2500;18401835
BUBBLE_SORT;3;2500;18404799
BUBBLE_SORT;3;2500;18395797
BUBBLE_SORT;3;2500;18402309
BUBBLE_SORT;3;2500;18426361
BUBBLE_SORT;3;2500;18396119
BUBBLE_SORT;3;2500;18413887
BUBBLE_SORT;3;2500;18395786
BUBBLE_SORT;3;2500;18395255
BUBBLE_SORT;3;2500;18400271
BUBBLE_SORT;3;2500;18396873
BUBBLE_SORT;3;2500;18397793
BUBBLE_SORT;3;2500;18394942
BUBBLE_SORT;3;2500;18407665
BUBBLE_SORT;3;2500;18402407
BUBBLE_SORT;3;2500;18399816
BUBBLE_SORT;3;2500;18415766
BUBBLE_SORT;3;2500;18418976
BUBBLE_SORT;3;2500;18440125
BUBBLE_SORT;3;2500;18446012
BUBBLE_SORT;3;2500;18422769
BUBBLE_SORT;3;2500;18438297
BUBBLE_SORT;3;2500;18416514
BUBBLE_SORT;3;2500;18395759
BUBBLE_SORT;3;2500;18395455
BUBBLE_SORT;3;2500;18396009
BUBBLE_SORT;3;2500;18409874
BUBBLE_SORT;3;2500;18409466
BUBBLE_SORT;3;2500;18395967
BUBBLE_SORT;3;2500;18396273
BUBBLE_SORT;3;2500;18394310
BUBBLE_SORT;3;2500;18419613
BUBBLE_SORT;3;2500;18410060
SHELL_SORT_CIURA;0;2600;60045
SHELL_SORT_CIURA;0;2600;60423
SHELL_SORT_CIURA;0;2600;59363
SHELL_SORT_CIURA;0;2600;58913
SHELL_SORT_CIURA;0;2600;60742
SHELL_SORT_CIURA;0;2600;61889
SHELL_SORT_CIURA;0;2600;61666
SHELL_SORT_CIURA;0;2600;60166
SHELL_SORT_CIURA;0;2600;61806
SHELL_SORT_CIURA;0;2600;61413
SHELL_SORT_CIURA;0;2600;60306
SHELL_SORT_CIURA;0;2600;59831
SHELL_SORT_CIURA;0;2600;61406
SHELL_SORT_CIURA;0;2600;60655
SHELL_SORT_CIURA;0;2600;61342
SHELL_SORT_CIURA;0;2600;60820
SHELL_SORT_CIURA;0;2600;61875
SHELL_SORT_CIURA;0;2600;60434
SHELL_SORT_CIURA;0;2600;60374
SHELL_SORT_CIURA;0;2600;61986
SHELL_SORT_CIURA;0;2600;61498
SHELL_SORT_CIURA;0;2600;62094
SHELL_SORT_CIURA;0;2600;60741
SHELL_SORT_CIURA;0;2600;60750
SHELL_SORT_CIURA;0;2600;58284
SHELL_SORT_CIURA;0;2600;61387
SHELL_SORT_CIURA;0;2600;59838
SHELL_SORT_CIURA;0;2600;61916
SHELL_SORT_CIURA;0;2600;61875
SHELL_SORT_CIURA;0;2600;61779
SHELL_SORT_CIURA;0;2600;59390
SHELL_SORT_CIURA;0;2600;60783
SHELL_SORT_CIURA;0;2600;60615
SHELL_SORT_CIURA;0;2600;60839
SHELL_SORT_CIURA;0;2600;63012
SHELL_SORT_CIURA;0;2600;60053
SHELL_SORT_CIURA;0;2600;67124
SHELL_SORT_CIURA;0;2600;64428
SHELL_SORT_CIURA;0;2600;60000
SHELL_SORT_CIURA;0;2600;61428
SHELL_SORT_CIURA;0;2600;59386
SHELL_SORT_CIURA;0;2600;61424
SHELL_SORT_CIURA;0;2600;59752
